ID	name	type	state	intNum	group	affected_organism
DB13955	Estradiol dienanthate	small molecule	NA	1426	approved	unknown
DB13956	Estradiol valerate	small molecule	NA	1932	approved	unknown
DB13957	J147	small molecule	solid	0	experimental	unknown
DB13958	Trestolone acetate	small molecule	solid	145	experimental	unknown
DB13959	Medium-chain triglycerides	small molecule	solid	0	approved	Humans and other mammals
DB13960	Bronopol	small molecule	solid	0	approved	Pseudomonas aeruginosa
DB13961	Fish oil	biotech	liquid	685	approved	Humans and other mammals
DB13962	Calcium saccharate	small molecule	solid	0	approved	unknown
DB13963	1,2-dichlorobenzene	small molecule	solid	0	experimental	unknown
DB13964	Peanut oil	biotech	liquid	0	approved	unknown
DB13965	Sarracenia Purpurea	biotech	solid	0	approved	unknown
DB13966	Isopropyl myristate	small molecule	solid	0	approved	Humans and other mammals
DB13967	Patent Blue	small molecule	solid	980	approved	Humans and other mammals
DB13968	Plasma protein fraction (human)	biotech	liquid	0	approved	Humans
DB13969	Quaternium-24	small molecule	solid	0	experimental	unknown
DB13970	Dioctyldimonium	small molecule	solid	0	approved	unknown
DB13971	Vanadium	small molecule	solid	0	approved	unknown
DB13972	Racemethionine	small molecule	solid	0	approved	unknown
DB13973	Remestemcel-L	biotech	solid	0	approved	Humans and other mammals
DB13974	Passiflora incarnata flower	biotech	solid	0	approved	unknown
DB13975	Black cohosh	biotech	liquid	584	experimental	Humans and other mammals
DB13976	Sulesomab	biotech	solid	329	approved	unknown
DB13977	Potassium carbonate	small molecule	solid	295	approved	unknown
DB13978	Selisistat	small molecule	solid	0	experimental	unknown
DB13979	Besilesomab	biotech	solid	329	approved	Humans and other mammals
DB13980	Copper Cu-64	small molecule	solid	0	approved	unknown
DB13981	Nomegestrol acetate	small molecule	solid	455	investigational	unknown
DB13982	Lutetium Lu-177	small molecule	solid	0	approved	unknown
DB13983	5,7,2<U+2032>-trihydroxy-6,8-dimethoxyflavone	small molecule	solid	0	experimental	unknown
DB13984	Cyclopropane	small molecule	solid	728	experimental	unknown
DB13985	Lutetium Lu 177 dotatate	small molecule	solid	5	approved	Humans and other mammals
DB13987	Strontium chloride	small molecule	solid	0	approved	Humans and other mammals
DB13988	SB-269970	small molecule	solid	0	investigational	unknown
DB13989	Epitizide	small molecule	solid	1093	experimental	unknown
DB13990	Dipropyl-4-hydroxytryptamine	small molecule	solid	0	experimental	unknown
DB13991	Pipequaline	small molecule	solid	0	experimental	unknown
DB13992	Azintamide	small molecule	solid	0	investigational	unknown
DB13993	MRK-409	small molecule	solid	729	experimental	unknown
DB13994	AZD-7325	small molecule	solid	0	investigational	unknown
DB13995	Ferric pyrophosphate citrate	small molecule	solid	71	approved	Humans and other mammals
DB13996	Magnesium acetate	small molecule	NA	330	approved	unknown
DB13997	Baloxavir marboxil	small molecule	solid	17	approved	Humans
DB13998	Lonoctocog alfa	biotech	NA	0	approved	unknown
DB13999	Moroctocog alfa	biotech	solid	95	approved	unknown
DB14000	Tetraglyme	small molecule	solid	0	experimental	unknown
DB14001	alpha-Tocopherol succinate	small molecule	NA	1	approved	Humans and other mammals
DB14002	D-alpha-Tocopherol acetate	small molecule	NA	1	approved	Humans and other mammals
DB14003	alpha-Tocopherol acetate	small molecule	liquid	1	approved	Humans and other mammals
DB14004	Tildrakizumab	biotech	liquid	329	approved	unknown
DB14005	Dimethicone 410	small molecule	liquid	0	approved	Humans and other mammals
DB14006	Choline salicylate	small molecule	solid	1076	approved	Humans and other mammals
DB14007	Pentetic acid	small molecule	solid	745	approved	Humans and other mammals
DB14008	Hispidulin	small molecule	solid	0	experimental	unknown
DB14009	Medical Cannabis	biotech	solid	1164	experimental	unknown
DB14010	5-methoxy-N,N-dimethyltryptamine	small molecule	solid	1303	experimental	unknown
DB14011	Nabiximols	small molecule	solid	1372	investigational	unknown
DB14012	Burosumab	biotech	solid	329	approved	Humans and other mammals
DB14013	SR-9009	small molecule	solid	0	experimental	unknown
DB14014	SR-9011	small molecule	solid	0	experimental	unknown
DB14015	Sodium bisulfite	small molecule	solid	1	approved	unknown
DB14016	Ox bile extract	biotech	solid	41	approved	unknown
DB14017	H3B-8800	small molecule	solid	0	investigational	unknown
DB14018	Bromotheophylline	small molecule	solid	1089	approved	Humans and other mammals
DB14019	Fosnetupitant	small molecule	solid	171	approved	unknown
DB14020	Benzoin	small molecule	solid	0	approved	unknown
DB14022	Typhoid vaccine	biotech	solid	599	approved	unknown
DB14025	Clinafloxacin	small molecule	solid	319	investigational	unknown
DB14026	Thiosalicylic acid	small molecule	solid	383	experimental	unknown
DB14027	Taspoglutide	small molecule	solid	580	investigational	unknown
DB14028	Nordazepam	small molecule	solid	777	experimental	unknown
DB14029	Furafylline	small molecule	solid	510	experimental	unknown
DB14030	PZM21	small molecule	solid	0	experimental	unknown
DB14031	Tretamine	small molecule	solid	286	experimental	unknown
DB14033	Acetyl sulfisoxazole	small molecule	solid	311	approved	Humans and other mammals
DB14034	Darglitazone	small molecule	solid	0	experimental	unknown
DB14035	Englitazone	small molecule	solid	579	experimental	unknown
DB14037	Madecassic acid	small molecule	solid	0	experimental	unknown
DB14038	beta-Sitosterol	small molecule	solid	0	experimental	unknown
DB14039	Erenumab	biotech	liquid	382	approved	Humans and other mammals
DB14040	Eptinezumab	biotech	solid	329	approved	Humans and other mammals
DB14041	Fremanezumab	biotech	solid	329	approved	Humans and other mammals
DB14042	Galcanezumab	biotech	solid	329	approved	Humans and other mammals
DB14043	Palmidrol	small molecule	solid	824	experimental	unknown
DB14044	Hopantenic acid	small molecule	solid	0	experimental	unknown
DB14045	Cholesteryl chloride	small molecule	NA	0	experimental	unknown
DB14046	Dichlorobenzene	small molecule	solid	0	approved	unknown
DB14048	Sodium zirconium cyclosilicate	small molecule	solid	66	approved	Humans and other mammals
DB14049	Nitrate	small molecule	solid	92	experimental	unknown
DB14050	Cannabidivarin	small molecule	solid	855	investigational	unknown
DB14051	Malacidin A	small molecule	solid	19	experimental	unknown
DB14052	Malacidin B	small molecule	solid	19	experimental	unknown
DB14054	Asiatic acid	small molecule	solid	0	experimental	unknown
DB14055	(S)-Warfarin	small molecule	solid	1636	experimental	unknown
DB14056	Nigericin	small molecule	solid	19	experimental	unknown
DB14057	Valinomycin	small molecule	solid	111	experimental	unknown
DB14058	Basifungin	small molecule	solid	14	experimental	unknown
DB14059	SC-236	small molecule	solid	1380	experimental	unknown
DB14060	NS-398	small molecule	solid	1380	experimental	unknown
DB14061	Hycanthone	small molecule	solid	0	experimental	unknown
DB14062	Concanamycin A	small molecule	solid	0	experimental	unknown
DB14063	Dexverapamil	small molecule	solid	909	experimental	unknown
DB14064	Emopamil	small molecule	solid	690	experimental	unknown
DB14065	Lomerizine	small molecule	solid	690	experimental	unknown
DB14066	Tetrandrine	small molecule	solid	1019	experimental	unknown
DB14067	Dofequidar	small molecule	solid	4	experimental	unknown
DB14068	Dexniguldipine	small molecule	solid	1135	experimental	unknown
DB14069	ONT-093	small molecule	solid	130	investigational	unknown
DB14070	HM-30181	small molecule	solid	0	experimental	unknown
DB14071	Desmethylsertraline	small molecule	solid	88	experimental	unknown
DB14072	Reversin 121	small molecule	solid	0	experimental	unknown
DB14073	Gondoic acid	small molecule	solid	0	experimental	unknown
DB14074	Icaridin	small molecule	liquid	1	experimental	Scabies (Sarcoptes scabei) and other insects
DB14075	Imidurea	small molecule	solid	0	approved	unknown
DB14076	Interleukin-1 alpha, human recombinant	biotech	solid	0	experimental	unknown
DB14077	Magnesium stearate	small molecule	solid	0	investigational	unknown
DB14078	Medronic acid	small molecule	solid	0	approved	unknown
DB14079	Hydroxybutyloxide	small molecule	solid	0	experimental	unknown
DB14080	Acetylcysteine magnesium	small molecule	solid	0	experimental	unknown
DB14081	Asiaticoside	small molecule	solid	0	experimental	unknown
DB14082	Betiatide	small molecule	solid	0	approved	unknown
DB14083	Bisphenol A diglycidyl ether	small molecule	solid	0	approved	unknown
DB14084	Butylparaben	small molecule	solid	0	approved	unknown
DB14085	Cadmium	small molecule	solid	0	experimental	unknown
DB14086	Cianidanol	small molecule	solid	0	approved	unknown
DB14087	Morrhuic acid	small molecule	solid	0	experimental	unknown
DB14088	Osbond acid	small molecule	solid	0	experimental	unknown
DB14089	Dimercaptosuccinic acid	small molecule	solid	0	approved	unknown
DB14090	Dimethyl sulfone	small molecule	solid	0	experimental	unknown
DB14091	Carbomer homopolymer type C	small molecule	solid	0	experimental	unknown
DB14092	8-epi-Cyanocobalamin	small molecule	solid	0	experimental	unknown
DB14093	(1,2,6,7-3H)Testosterone	small molecule	solid	90	experimental	unknown
DB14094	Tocopherylquinone	small molecule	solid	1095	experimental	unknown
DB14096	1,2-icosapentoyl-sn-glycero-3-phosphoserine	small molecule	solid	0	approved	unknown
DB14097	13-cis-12-(3'-Carboxyphenyl)retinoic acid	small molecule	solid	0	experimental	unknown
DB14098	Cobalamin	small molecule	solid	0	experimental	unknown
DB14099	1,2-Distearoyllecithin	small molecule	solid	0	approved	unknown
DB14100	Pork Collagen	biotech	solid	0	approved	unknown
DB14101	Soy isoflavones	small molecule	solid	0	approved	unknown
DB14102	Triethylhexanoin	small molecule	NA	0	experimental	unknown
DB14103	Methionine sulfoximine	small molecule	NA	0	experimental	unknown
DB14104	Linoleic acid	small molecule	NA	0	approved	unknown
DB14105	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	small molecule	NA	0	approved	unknown
DB14106	Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate	small molecule	NA	0	approved	unknown
DB14107	7-Aminodesacetoxycephalosporanic acid	small molecule	NA	0	experimental	unknown
DB14108	1,2-Hexanediol	small molecule	NA	0	experimental	unknown
DB14109	alpha-Arbutin	small molecule	NA	0	approved	unknown
DB14110	Butylene glycol	small molecule	NA	0	approved	unknown
DB14111	Ceramide NP	small molecule	NA	0	experimental	unknown
DB14112	Human vaccinia virus immune globulin	biotech	NA	0	approved	Humans and other mammals
DB14113	Black widow spider antivenin (equine)	biotech	NA	0	approved	unknown
DB14114	Viper antivenom	biotech	NA	0	approved	unknown
DB14115	Human botulinum neurotoxin A/B immune globulin	biotech	NA	0	approved	unknown
DB14116	Silodrate	small molecule	NA	0	approved	unknown
DB14117	Silica dimethyl silylate	small molecule	NA	0	experimental	unknown
DB14119	Phytosphingosine	small molecule	NA	0	experimental	unknown
DB14120	Phenylethyl resorcinol	small molecule	solid	0	approved	unknown
DB14121	Parasorbic acid	small molecule	NA	0	experimental	unknown
DB14122	Dihydroxymethoxychalcone	small molecule	NA	0	experimental	unknown
DB14123	Racementhol	small molecule	NA	0	approved	unknown
DB14124	Cyclomethicone	small molecule	NA	0	experimental	unknown
DB14125	Benazeprilat	small molecule	NA	819	experimental	unknown
DB14126	Tenofovir	small molecule	solid	1256	experimental	Herpes simplex virus
DB14127	Sacubitrilat	small molecule	NA	0	experimental	unknown
DB14128	Nadide	small molecule	NA	0	experimental	unknown
DB14129	Macelignan	small molecule	NA	0	experimental	unknown
DB14130	Methyl salicylate 2-ethylbutyrate	small molecule	NA	0	experimental	unknown
DB14131	Basic Fibroblast Growth Factor	biotech	NA	0	investigational	unknown
DB14132	8-chlorotheophylline	small molecule	NA	580	experimental	unknown
DB14134	Octyldodecanol	small molecule	NA	0	experimental	unknown
DB14135	Hypochlorous acid	small molecule	NA	0	experimental	unknown
DB14136	(-)-menthol 1-propylene glycol carbonate	small molecule	NA	0	experimental	unknown
DB14137	Palmitoyl tetrapeptide-7	small molecule	NA	0	experimental	unknown
DB14138	Silicic acid	small molecule	NA	0	experimental	unknown
DB14139	Hydroxyethyl ethylcellulose	small molecule	NA	0	approved	unknown
DB14140	Dipropylene glycol	small molecule	NA	0	experimental	unknown
DB14141	p-Phenylenediamine	small molecule	NA	0	approved	unknown
DB14142	Methoxy PEG-12 retinamide	small molecule	NA	0	experimental	unknown
DB14143	Distearyldimonium	small molecule	NA	0	approved	unknown
DB14144	p-Aminophenol	small molecule	NA	0	experimental	unknown
DB14145	Nepidermin	biotech	NA	0	experimental	unknown
DB14146	Loxicodegol	small molecule	solid	0	investigational	unknown
DB14148	Human albumin microspheres	biotech	NA	0	approved	unknown
DB14149	Glyceryl stearate SE	small molecule	NA	0	experimental	unknown
DB14150	Chloric acid	small molecule	NA	0	approved	unknown
DB14151	Phosphorus	small molecule	NA	0	approved	unknown
DB14152	Ginsenosides	small molecule	NA	0	experimental	unknown
DB14153	Polysorbate 60	small molecule	NA	0	experimental	unknown
DB14154	Gold	small molecule	NA	0	experimental	unknown
DB14155	Chitosan low molecular weight (20-200 mpa.s)	small molecule	NA	0	experimental	unknown
DB14156	Synthetic camphor	small molecule	NA	0	approved	unknown
DB14157	Hydrogenated soybean lecithin	small molecule	NA	0	experimental	unknown
DB14158	Microcrystalline cellulose	small molecule	NA	0	approved	unknown
DB14159	Oxidronic acid	small molecule	NA	0	approved	unknown
DB14160	Titanium	small molecule	NA	0	experimental	unknown
DB14161	Lecithin, soybean	small molecule	NA	0	experimental	unknown
DB14162	Northern bluefin tuna	biotech	NA	0	approved	unknown
DB14163	Anthoxanthum odoratum	biotech	NA	0	approved	unknown
DB14164	Betula lenta whole	biotech	NA	0	approved	unknown
DB14165	Culex pipiens	biotech	NA	0	approved	unknown
DB14166	Rumex acetosella whole	biotech	NA	0	approved	unknown
DB14167	Rumex crispus top	biotech	NA	0	approved	unknown
DB14168	Sarocladium strictum	biotech	NA	0	approved	unknown
DB14169	Salix nigra bark	biotech	NA	0	approved	unknown
DB14170	Artemisia vulgaris root	biotech	NA	0	approved	unknown
DB14171	Penicillium glaucum	biotech	NA	0	approved	unknown
DB14172	Evernia prunastri	biotech	NA	0	approved	unknown
DB14173	Diazolidinylurea	small molecule	NA	0	approved	unknown
DB14174	Dipentamethylenethiuram disulfide	small molecule	NA	0	approved	unknown
DB14175	alpha-Amyl cinnamaldehyde	small molecule	NA	0	approved	unknown
DB14176	Benzylparaben	small molecule	NA	0	approved	unknown
DB14177	Propylparaben	small molecule	NA	0	approved	unknown
DB14178	Tetramethylthiuram monosulfide	small molecule	NA	0	approved	unknown
DB14179	Phleum pratense top	biotech	NA	0	approved	unknown
DB14180	Nickel sulfate	small molecule	NA	0	approved	unknown
DB14181	Lanolin alcohols	small molecule	NA	0	approved	unknown
DB14182	Dichromate	small molecule	NA	0	approved	unknown
DB14183	Geraniol	small molecule	NA	0	approved	unknown
DB14184	Cinnamaldehyde	small molecule	NA	750	approved	unknown
DB14185	Aripiprazole lauroxil	small molecule	solid	1772	approved	unknown
DB14186	Cinnamyl alcohol	small molecule	NA	745	approved	unknown
DB14187	Hydroxycitronellal	small molecule	NA	0	approved	unknown
DB14188	Isoeugenol	small molecule	NA	0	approved	unknown
DB14189	Ethylenediamine	small molecule	NA	0	approved	unknown
DB14190	P-Tert-Butylphenol-Formaldehyde Resin (Low Molecular Weight)	small molecule	NA	0	approved	unknown
DB14191	Diphenylguanidine	small molecule	NA	0	approved	unknown
DB14192	N,N'-diphenyl-1,4-phenylenediamine	small molecule	NA	0	approved	unknown
DB14193	Ditiocarb zinc	small molecule	NA	61	approved	unknown
DB14194	Zinc dibutyldithiocarbamate	small molecule	NA	61	approved	unknown
DB14195	4-(Isopropylamino)diphenylamine	small molecule	NA	0	approved	unknown
DB14196	N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine	small molecule	NA	0	approved	unknown
DB14197	Methylchloroisothiazolinone	small molecule	NA	0	approved	unknown
DB14198	Quaternium-15	small molecule	NA	0	approved	unknown
DB14199	Bromothalonil	small molecule	NA	0	approved	unknown
DB14200	Thiohexam	small molecule	NA	0	approved	unknown
DB14201	2,2'-Dibenzothiazyl disulfide	small molecule	NA	0	approved	unknown
DB14202	Morpholinylmercaptobenzothiazole	small molecule	NA	0	approved	unknown
DB14203	Disperse Blue 106	small molecule	NA	0	approved	unknown
DB14204	Nickel cation	small molecule	NA	0	experimental	unknown
DB14205	Cobaltous cation	small molecule	NA	0	experimental	unknown
DB14206	Cobalt chloride	small molecule	NA	0	approved	unknown
DB14207	Fosinoprilat	small molecule	NA	864	experimental	unknown
DB14208	Ramiprilat	small molecule	NA	819	experimental	unknown
DB14209	Trandolaprilat	small molecule	NA	301	experimental	unknown
DB14210	Moexiprilat	small molecule	NA	301	experimental	unknown
DB14211	Fanolesomab	biotech	NA	329	approved	unknown
DB14212	Methylparaben	small molecule	NA	0	approved	unknown
DB14213	Perindoprilat	small molecule	NA	819	experimental	unknown
DB14214	Rose bengal lactone	small molecule	NA	0	experimental	unknown
DB14217	Quinaprilat	small molecule	NA	819	experimental	unknown
DB14218	Telotristat	small molecule	NA	0	experimental	unknown
DB14219	Monomethyl fumarate	small molecule	NA	312	experimental	unknown
DB14221	Beclomethasone 17-monopropionate	small molecule	NA	0	experimental	unknown
DB14222	Bifidobacterium longum infantis	biotech	NA	0	approved	unknown
DB14223	Clostridium botulinum	biotech	NA	0	experimental	unknown
DB14224	Lactobacillus reuteri	biotech	NA	0	experimental	unknown
DB14225	Enterococcus faecium	biotech	NA	0	experimental	unknown
DB14226	Lactobacillus helveticus	biotech	NA	0	experimental	unknown
DB14227	Technetium Tc-99m	small molecule	NA	0	experimental	unknown
DB14228	Threonic acid	small molecule	NA	0	experimental	unknown
DB14229	Lowbush blueberry	biotech	NA	0	experimental	unknown
DB14230	Albumin Aggregated	biotech	NA	0	approved	unknown
DB14231	Quinoline Yellow WS	small molecule	NA	680	experimental	unknown
DB14232	Deacetylbisacodyl	small molecule	NA	406	experimental	unknown
DB14233	Egg phospholipids	biotech	NA	0	approved	unknown
DB14234	Sus scrofa stomach	biotech	NA	0	experimental	unknown
DB14235	Bilberry	biotech	NA	0	approved	unknown
DB14236	Aloe vera leaf polysaccharides	biotech	NA	0	experimental	unknown
DB14237	Echinacea angustifolia root	biotech	NA	0	approved	unknown
DB14238	Echinacea purpurea flowering top	biotech	NA	0	approved	unknown
DB14239	Echinacea purpurea	biotech	NA	0	approved	unknown
DB14240	Echinacea	biotech	NA	183	approved	unknown
DB14241	Caviar, unspecified	biotech	NA	0	approved	unknown
DB14242	Honey	biotech	NA	0	approved	unknown
DB14243	Sus scrofa placenta	biotech	NA	0	experimental	unknown
DB14244	Garden snail mucin	biotech	NA	0	experimental	unknown
DB14245	Snail, unspecified	biotech	NA	0	approved	unknown
DB14246	Marine collagen, soluble	biotech	NA	0	experimental	unknown
DB14247	Moschus berezovskii musk sac resin	biotech	NA	0	experimental	unknown
DB14248	Bos taurus gallstone	biotech	NA	0	experimental	unknown
DB14249	Pearl (hyriopsis cumingii)	biotech	NA	0	experimental	unknown
DB14250	Royal jelly	biotech	NA	0	experimental	unknown
DB14251	Ostrea edulis shell	biotech	NA	0	experimental	unknown
DB14252	Jojoba oil	biotech	NA	0	approved	unknown
DB14253	Avena sativa flowering top	biotech	NA	0	approved	unknown
DB14254	Aloe vera flower	biotech	NA	0	approved	unknown
DB14255	Angelica dahurica root	biotech	NA	0	experimental	unknown
DB14256	Centella asiatica	biotech	NA	2	approved	unknown
DB14257	Aloe ferox leaf	biotech	NA	0	approved	unknown
DB14258	Elm	biotech	NA	0	approved	unknown
DB14259	Eucommia ulmoides bark	biotech	NA	0	experimental	unknown
DB14260	Stypocaulon scoparium	biotech	NA	0	experimental	unknown
DB14261	Panax ginseng fruit	biotech	NA	0	experimental	unknown
DB14262	Bird pepper	biotech	NA	0	approved	unknown
DB14263	Calendula officinalis flower	biotech	NA	0	approved	unknown
DB14264	Maclura tricuspidata whole	biotech	NA	0	experimental	unknown
DB14265	Momordica charantia fruit	biotech	NA	0	experimental	unknown
DB14266	Tribulus terrestris root	biotech	NA	0	experimental	unknown
DB14267	Rumex crispus whole	biotech	NA	0	approved	unknown
DB14268	Swertia japonica whole flowering	biotech	NA	0	experimental	unknown
DB14269	Nardostachys chinensis whole	biotech	NA	0	experimental	unknown
DB14270	Simmondsia chinensis seed	biotech	NA	0	experimental	unknown
DB14271	Morus alba root bark	biotech	NA	0	experimental	unknown
DB14272	Rosemary	biotech	NA	0	experimental	unknown
DB14273	Ocimum tenuiflorum top	biotech	NA	0	approved	unknown
DB14274	Salix alba bark	biotech	NA	0	approved	unknown
DB14275	Indian frankincense	biotech	NA	0	approved	unknown
DB14276	Turmeric	biotech	NA	0	approved	unknown
DB14277	Tripterygium wilfordii whole	biotech	NA	0	experimental	unknown
DB14278	Carthamus tinctorius flower bud	biotech	NA	0	approved	unknown
DB14279	Corydalis ambigua tuber	biotech	NA	0	approved	unknown
DB14280	Lonicera caprifolium flower	biotech	NA	0	approved	unknown
DB14281	Lagerstroemia indica whole	biotech	NA	0	experimental	unknown
DB14282	Phellinus linteus mycelium	biotech	NA	0	experimental	unknown
DB14283	Angelica archangelica root	biotech	NA	0	approved	unknown
DB14284	Panax ginseng whole	biotech	NA	0	experimental	unknown
DB14285	Ginkgo biloba leaf oil	biotech	NA	0	experimental	unknown
DB14286	Panax ginseng root oil	biotech	NA	0	experimental	unknown
DB14287	Trametes versicolor fruiting body	biotech	NA	0	experimental	unknown
DB14288	Kaempferia galanga root	biotech	NA	0	approved	unknown
DB14289	Larix sibirica wood	biotech	NA	0	approved	unknown
DB14290	Rehmannia glutinosa root	biotech	NA	0	experimental	unknown
DB14291	Wormwood	biotech	NA	0	approved	unknown
DB14292	Acorus calamus root	biotech	NA	0	experimental	unknown
DB14293	Eutrema japonicum whole	biotech	NA	0	experimental	unknown
DB14294	Styphnolobium japonicum flower bud	biotech	NA	0	experimental	unknown
DB14295	Reynoutria multiflora root	biotech	NA	0	experimental	unknown
DB14296	Panax quinquefolius whole	biotech	NA	0	experimental	unknown
DB14297	Arnica montana	biotech	NA	0	experimental	unknown
DB14298	Gambir	biotech	NA	0	experimental	unknown
DB14299	Mucuna pruriens seed	biotech	NA	0	experimental	unknown
DB14300	Erythroxylum catuaba bark	biotech	NA	0	experimental	unknown
DB14301	Epimedium grandiflorum top	biotech	NA	0	experimental	unknown
DB14302	Turnera diffusa leaf	biotech	NA	0	experimental	unknown
DB14303	Eleuthero	biotech	NA	0	approved	unknown
DB14304	Panax notoginseng root	biotech	NA	0	experimental	unknown
DB14305	Tribulus terrestris fruit	biotech	NA	0	experimental	unknown
DB14306	Juglans regia shell	biotech	NA	0	experimental	unknown
DB14307	Green tea leaf	biotech	NA	0	experimental	unknown
DB14308	Camellia japonica seed oil	biotech	NA	0	experimental	unknown
DB14309	Meadowfoam seed oil	biotech	NA	0	experimental	unknown
DB14310	Argan oil	biotech	NA	0	experimental	unknown
DB14311	Shea butter	biotech	NA	0	experimental	unknown
DB14312	Glycyrrhiza glabra	biotech	NA	0	approved	unknown
DB14313	Lawsonia inermis leaf	biotech	NA	0	experimental	unknown
DB14314	Indigofera tinctoria leaf	biotech	NA	0	experimental	unknown
DB14315	Calendula officinalis whole	biotech	NA	0	experimental	unknown
DB14316	Tangerine peel	biotech	NA	0	experimental	unknown
DB14317	Pomegranate	biotech	NA	0	experimental	unknown
DB14318	Macadamia seed oil glycereth-8 esters	biotech	NA	0	experimental	unknown
DB14319	Magnolia kobus flowering top	biotech	NA	0	experimental	unknown
DB14320	Eucalyptus globulus leaf	biotech	NA	0	approved	unknown
DB14321	Bambusa vulgaris top	biotech	NA	0	experimental	unknown
DB14322	Coconut oil	biotech	NA	0	experimental	unknown
DB14323	Grape seed oil	biotech	NA	0	experimental	unknown
DB14324	Apricot kernel oil	biotech	NA	0	approved	unknown
DB14325	Schisandra chinensis fruit	biotech	NA	0	experimental	unknown
DB14326	Amber	biotech	NA	0	experimental	unknown
DB14327	Purslane	biotech	NA	0	approved	unknown
DB14328	Chamaemelum nobile flower	biotech	NA	0	experimental	unknown
DB14329	Sunflower oil	biotech	NA	0	experimental	unknown
DB14330	Macadamia oil	biotech	NA	0	experimental	unknown
DB14331	Heterotheca inuloides flower	biotech	NA	0	approved	unknown
DB14332	Inonotus obliquus fruiting body	biotech	NA	0	approved	unknown
DB14333	Nelumbo nucifera flower	biotech	NA	0	approved	unknown
DB14334	Hydrogenated coconut oil	biotech	NA	0	experimental	unknown
DB14335	Bergamot oil	biotech	NA	0	experimental	unknown
DB14336	Angelica sinensis root	biotech	NA	0	experimental	unknown
DB14337	Salvia miltiorrhiza root	biotech	NA	173	experimental	unknown
DB14338	Atractylodes lancea root oil	biotech	NA	0	approved	unknown
DB14339	Scutellaria lateriflora	biotech	NA	0	approved	unknown
DB14340	Prunus armeniaca seed	biotech	NA	0	experimental	unknown
DB14341	Chamaecyparis obtusa wood oil	biotech	NA	0	experimental	unknown
DB14342	Taraxacum officinale leaf	biotech	NA	0	experimental	unknown
DB14343	Arnica montana flower	biotech	NA	0	approved	unknown
DB14344	Lonicera confusa flower	biotech	NA	0	experimental	unknown
DB14345	Forsythia suspensa fruit	biotech	NA	0	experimental	unknown
DB14346	Mentha arvensis top	biotech	NA	0	experimental	unknown
DB14347	Platycodon grandiflorus root	biotech	NA	0	experimental	unknown
DB14348	Citrus junos fruit	biotech	NA	0	experimental	unknown
DB14349	Equisetum arvense top	biotech	NA	0	approved	unknown
DB14350	Inula helenium root	biotech	NA	0	approved	unknown
DB14351	Usnea barbata	biotech	NA	0	approved	unknown
DB14352	Azadirachta indica leaf	biotech	NA	0	approved	unknown
DB14353	Zanthoxylum clava-herculis whole	biotech	NA	0	approved	unknown
DB14354	Salix alba bark volatile oil	biotech	NA	0	experimental	unknown
DB14355	Apple fruit oil	biotech	NA	0	experimental	unknown
DB14356	Platycodon grandiflorus leaf	biotech	NA	0	experimental	unknown
DB14357	Chamomile	biotech	NA	0	approved	unknown
DB14358	Tribulus terrestris	biotech	NA	0	experimental	unknown
DB14359	Tremella fuciformis whole	biotech	NA	0	experimental	unknown
DB14360	Saw palmetto	biotech	NA	0	approved	unknown
DB14361	Rice bran	biotech	NA	0	approved	unknown
DB14362	Moringa oleifera leaf	biotech	NA	0	experimental	unknown
DB14363	Rosa centifolia flower oil	biotech	NA	0	experimental	unknown
DB14364	Scutellaria baicalensis root	biotech	NA	0	experimental	unknown
DB14365	Garcinia gummi-gutta fruit	biotech	NA	0	experimental	unknown
DB14366	Ilex paraguariensis leaf	biotech	NA	0	experimental	unknown
DB14367	Chondrus crispus	biotech	NA	0	experimental	unknown
DB14368	Capsicum annuum whole	biotech	NA	0	experimental	unknown
DB14369	Typhonium giganteum whole	biotech	NA	0	experimental	unknown
DB14370	Phellodendron amurense bark	biotech	NA	0	experimental	unknown
DB14371	Mangostin	biotech	NA	0	experimental	unknown
DB14372	Melaleuca alternifolia leaf	biotech	NA	0	experimental	unknown
DB14373	Quercus acutissima whole	biotech	NA	0	experimental	unknown
DB14374	Pumice	biotech	NA	0	experimental	unknown
DB14375	Milk thistle	biotech	NA	0	approved	unknown
DB14376	Chicory leaf	biotech	NA	0	experimental	unknown
DB14377	Palm oil	biotech	NA	0	experimental	unknown
DB14378	Camphor leaf oil	biotech	NA	0	experimental	unknown
DB14379	Zanthoxylum clava-herculis bark	biotech	NA	0	experimental	unknown
DB14382	Influenza A virus A/California/7/2009 (H1N1)-like hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14383	Influenza A virus A/California/7/2009 X-179A (H1N1) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
DB14384	Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	308	approved	unknown
DB14385	Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	308	approved	unknown
DB14386	Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) hemagglutinin antigen (formaldehyde inactivated)	biotech	NA	0	approved	unknown
